metric_id,geography_level,geography_code,year,religion,value,denominator,sample_size,ci_lower,ci_upper,source_id,source_document,extraction_run,methodology_note,break_flag
muslim-higher-ed-enrolment,state,IN-S35,2021,muslim,609,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v1.0.0-20260527T220424Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S28,2021,muslim,56444,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v1.0.0-20260527T220424Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S12,2021,muslim,107,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v1.0.0-20260527T220424Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S18,2021,muslim,84808,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v1.0.0-20260527T220424Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S10,2021,muslim,172681,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v1.0.0-20260527T220424Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S04,2021,muslim,692,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v1.0.0-20260527T220424Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S22,2021,muslim,5113,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v1.0.0-20260527T220424Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S07,2021,muslim,28282,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v1.0.0-20260527T220424Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S30,2021,muslim,3084,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v1.0.0-20260527T220424Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S24,2021,muslim,35993,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v1.0.0-20260527T220424Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S06,2021,muslim,10961,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v1.0.0-20260527T220424Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S02,2021,muslim,1314,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v1.0.0-20260527T220424Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S01,2021,muslim,138142,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v1.0.0-20260527T220424Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S20,2021,muslim,38200,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v1.0.0-20260527T220424Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S29,2021,muslim,147249,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v1.0.0-20260527T220424Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S32,2021,muslim,187358,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v1.0.0-20260527T220424Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S23,2021,muslim,39205,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v1.0.0-20260527T220424Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S27,2021,muslim,154515,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v1.0.0-20260527T220424Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S14,2021,muslim,1964,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v1.0.0-20260527T220424Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S17,2021,muslim,2119,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v1.0.0-20260527T220424Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S15,2021,muslim,130,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v1.0.0-20260527T220424Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S13,2021,muslim,253,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v1.0.0-20260527T220424Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S21,2021,muslim,8509,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v1.0.0-20260527T220424Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S34,2021,muslim,3270,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v1.0.0-20260527T220424Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S03,2021,muslim,19917,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v1.0.0-20260527T220424Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S08,2021,muslim,46411,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v1.0.0-20260527T220424Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
