metric_id,geography_level,geography_code,year,religion,residence,value,denominator,sample_size,ci_lower,ci_upper,source_id,source_document,extraction_run,methodology_note,break_flag
mpce,national,IN,2004,muslim,all,635,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006), Chapter 8 section 2.1, from NSS 61st round (2004-05); all-India average MPCE by socio-religious category. Muslims Rs.635 vs the all-India average Rs.712, near SC/ST (Rs.520) and far below upper-caste 'Hindu General' households (Rs.1023); Muslim deprivation is sharpest in urban areas. Most recent figure published by religion: later rounds (HCES 2022-23) give spending by social group only. Rupees are 2004-05 nominal.",false
mpce,national,IN,2004,all,all,712,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006), Ch.8 s.2.1, NSS 61st round (2004-05): all-India average MPCE (across all communities). Rupees are 2004-05 nominal.",false
mpce,national,IN,2004,muslim,urban,804,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.2 (Urban MPCE by socio-religious category, NSS 61st round 2004-05, current prices). The combined all-India Rs.635 (Muslim) sits between these strata. Rupees are 2004-05 nominal.",false
mpce,national,IN,2004,all,urban,1105,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.2 (Urban MPCE by socio-religious category, NSS 61st round 2004-05, current prices). The combined all-India Rs.635 (Muslim) sits between these strata. Rupees are 2004-05 nominal.",false
mpce,state,IN-S19,2004,muslim,urban,748,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.2: state-level urban Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S32,2004,muslim,urban,1081,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.2: state-level urban Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S09,2004,muslim,urban,662,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.2: state-level urban Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S10,2004,muslim,urban,559,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.2: state-level urban Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S18,2004,muslim,urban,1199,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.2: state-level urban Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S01,2004,muslim,urban,991,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.2: state-level urban Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S20,2004,muslim,urban,727,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.2: state-level urban Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S29,2004,muslim,urban,837,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.2: state-level urban Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S05,2004,muslim,urban,753,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.2: state-level urban Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S07,2004,muslim,urban,1051,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.2: state-level urban Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S27,2004,muslim,urban,921,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.2: state-level urban Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S28,2004,muslim,urban,803,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.2: state-level urban Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S24,2004,muslim,urban,875,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.2: state-level urban Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S08,2004,muslim,urban,685,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.2: state-level urban Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S23,2004,muslim,urban,669,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.2: state-level urban Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
